FID	IID	Outcome	Mediator
FID 2411	IID 7411	1.9077297702876685	-3.4423180735983747
FID 2412	IID 7412	2.2342040328750428	8.88199556256939
FID 2413	IID 7413	3.349561619042624	1.1123122079982533
FID 2414	IID 7414	0.10734182932435754	-7.306817954238476
FID 2415	IID 7415	-4.324412437966592	-1.835945818236191
FID 2416	IID 7416	-1.826384384339744	-2.9458105063088924
FID 2417	IID 7417	-12.777569725313947	-11.01966604202125
FID 2418	IID 7418	-3.2624857125851205	-0.1714247704984162
FID 2419	IID 7419	4.117298713030594	2.6622266440442592
FID 2420	IID 7420	3.8673658802967488	-4.0222734405514755
FID 2421	IID 7421	8.527119217337056	7.401163244230513
FID 2422	IID 7422	14.027318466974561	8.618003020158184
FID 2423	IID 7423	8.654090660107228	12.656115102702366
FID 2424	IID 7424	5.606761206061691	1.7038099825232758
FID 2425	IID 7425	-4.249234480529455	2.5457048146993935
FID 2426	IID 7426	-4.287555398058889	-1.695767130167226
FID 2427	IID 7427	15.048278783133535	11.583110784599608
FID 2428	IID 7428	-16.956643617584394	-13.939084515009956
FID 2429	IID 7429	-16.789187298017083	-19.37874045555941
FID 2430	IID 7430	-3.0169654342916923	-11.036320386939778
FID 2431	IID 7431	11.051117132502027	2.083710297693864
FID 2432	IID 7432	4.776920385144963	1.0124823835384993
FID 2433	IID 7433	-0.20180552382935546	-2.475965479046536
FID 2434	IID 7434	5.439586450519546	1.2932935651643565
FID 2435	IID 7435	0.5810707738077623	3.939616331249163
FID 2436	IID 7436	5.264683391113944	4.283376473637634
FID 2437	IID 7437	20.293666558413296	15.693367332182612
FID 2438	IID 7438	9.183584954008149	4.569397470220522
FID 2439	IID 7439	-13.727699517496648	-12.935100602739444
FID 2440	IID 7440	1.4729075911035405	-8.244117257062197
FID 2441	IID 7441	4.572511381662274	6.49103232129458
FID 2442	IID 7442	5.596816503789606	0.48696525750236663
FID 2443	IID 7443	16.531064474390462	9.037597478233344
FID 2444	IID 7444	1.9773317666194985	3.7458122590022658
FID 2445	IID 7445	1.291494342377999	-5.931233279403846
FID 2446	IID 7446	3.149925014683813	3.8307532207405246
FID 2447	IID 7447	-1.3377094843411264	0.06362867810285522
FID 2448	IID 7448	-7.529870010135757	-1.8587734154675433
FID 2449	IID 7449	0.22042570273711393	4.5254612573908295
FID 2450	IID 7450	16.768566648570257	12.834256378290641
FID 2451	IID 7451	16.44297961868376	12.757190326866688
FID 2452	IID 7452	5.697889484855227	3.9682558918594433
FID 2453	IID 7453	-4.893385925134204	-9.4630265602335
FID 2454	IID 7454	9.378130971567835	1.6958926639896343
FID 2455	IID 7455	14.820163182192612	16.053630126445704
FID 2456	IID 7456	-2.871494378919682	2.108823698124394
FID 2457	IID 7457	-14.139208274075665	-6.889239642603863
FID 2458	IID 7458	18.752113829001047	12.215495659677856
FID 2459	IID 7459	-5.4144942885073455	3.459231757318256
FID 2460	IID 7460	12.794585731488706	4.038039050187845
FID 2461	IID 7461	23.68114398702229	21.586886486760363
FID 2462	IID 7462	-6.4751976512892	-5.349002813664613
FID 2463	IID 7463	4.6165227601784515	-4.217214466188535
FID 2464	IID 7464	15.834642770432882	11.085807035583276
FID 2465	IID 7465	13.823868475536937	5.5287789999677175
FID 2466	IID 7466	9.58207450503526	15.024347458865032
FID 2467	IID 7467	-13.327440713541066	-10.015027020644258
FID 2468	IID 7468	6.610912884932332	-0.8104031266389997
FID 2469	IID 7469	0.589735491613691	0.6881467493587723
FID 2470	IID 7470	-3.316587815943908	-10.142138826634994
FID 2471	IID 7471	2.930567860836087	-1.2243587973775987
FID 2472	IID 7472	0.3019757752673198	0.696741702363707
FID 2473	IID 7473	-4.354986947356841	-2.79661510214813
FID 2474	IID 7474	-9.008256815896994	-4.200831708480133
FID 2475	IID 7475	-2.163977424708216	-3.751311456084217
FID 2476	IID 7476	-8.785743360348002	-3.624231885865448
FID 2477	IID 7477	-3.0169188287661175	-1.1392452986148385
FID 2478	IID 7478	-6.185377481742895	-9.889074994365561
FID 2479	IID 7479	-3.387086157431521	-3.197151565775794
FID 2480	IID 7480	21.903811762724082	16.057765692884402
FID 2481	IID 7481	3.1821914862427176	-0.006725260280213252
FID 2482	IID 7482	-2.2046734094836817	-2.6732310718867773
FID 2483	IID 7483	8.966892167601147	8.91679321688876
FID 2484	IID 7484	23.68402013423514	8.961897328832476
FID 2485	IID 7485	1.7529117541681556	2.216806200734418
FID 2486	IID 7486	3.831126300064599	3.048969528769941
FID 2487	IID 7487	-11.854390068456569	-15.440692554153747
FID 2488	IID 7488	12.606553779206756	12.822520510656332
FID 2489	IID 7489	-15.8543518031264	-12.325246462845133
FID 2490	IID 7490	-4.1528035250456945	-2.228036102921126
FID 2491	IID 7491	-8.084308860558696	-7.474706516875813
FID 2492	IID 7492	-8.21684415427162	-7.719352314732083
FID 2493	IID 7493	-30.674384477383132	-18.14657421622155
FID 2494	IID 7494	-4.407575807040624	-5.156970717162449
FID 2495	IID 7495	6.33662230272284	3.444767038966062
FID 2496	IID 7496	3.0601860913269636	-8.93616721955878
FID 2497	IID 7497	2.1656278401408566	5.682396948802072
FID 2498	IID 7498	14.38233961468156	1.3187052781213668
FID 2499	IID 7499	-2.4622604714016303	-4.45814958183567
FID 2500	IID 7500	-12.219222148437291	-8.420224088204805
FID 2501	IID 7501	-12.705487532869958	-14.596787714880481
FID 2502	IID 7502	14.796240601104746	6.565178016861294
FID 2503	IID 7503	-4.031487594876285	-0.2508807609491287
FID 2504	IID 7504	0.4755189483193707	0.23238479625150577
FID 2505	IID 7505	-1.875421285604231	-2.1005934159596733
FID 2506	IID 7506	-11.931837634689309	-11.538655147115357
FID 2507	IID 7507	-4.357473109666766	-5.878877206690974
FID 2508	IID 7508	1.19019566024584	-2.5276341186674696
FID 2509	IID 7509	4.536043847473474	3.833958580462145
FID 2510	IID 7510	-10.779562573440339	-6.3448404284705
FID 2511	IID 7511	2.4778373133829534	3.552871690902081
FID 2512	IID 7512	-2.1682558944566663	-1.734007513887299
FID 2513	IID 7513	16.43303348192179	9.082821221840932
FID 2514	IID 7514	6.0073429885030185	-2.7457577520529313
FID 2515	IID 7515	5.027350853797365	7.8893891507166485
FID 2516	IID 7516	6.4194990548078685	5.009037585385569
FID 2517	IID 7517	-11.128474166871799	-3.9636066520826105
FID 2518	IID 7518	0.020503974388649038	1.974874595049358
FID 2519	IID 7519	-8.99072216795018	-4.0918571244943855
FID 2520	IID 7520	5.695281184194924	3.1813162366063614
FID 2521	IID 7521	-1.5974655596327971	2.6846809757816037
FID 2522	IID 7522	-9.952107826081116	-6.40830455075173
FID 2523	IID 7523	-2.3074249251965835	-3.773710420960791
FID 2524	IID 7524	3.514663000200512	-4.228358847350487
FID 2525	IID 7525	3.9039761502262484	7.127513181589672
FID 2526	IID 7526	-10.400363182412134	-12.594163416201393
FID 2527	IID 7527	9.873859023253814	10.365523680280194
FID 2528	IID 7528	-0.8490835880667094	0.5677177254415442
FID 2529	IID 7529	9.210700551075728	0.3120195793571001
FID 2530	IID 7530	-3.3816326361698366	-0.38646815566299697
FID 2531	IID 7531	11.15690399532423	3.1124292173884736
FID 2532	IID 7532	5.294251618731023	3.2420784954797366
FID 2533	IID 7533	4.7829981563007475	6.43817416199519
FID 2534	IID 7534	-5.831647964269311	-3.3042179556460836
FID 2535	IID 7535	-20.18829123674839	-16.707189661686346
FID 2536	IID 7536	10.07927203655757	4.652100781097654
FID 2537	IID 7537	-7.730017255253309	-6.552049122690278
FID 2538	IID 7538	-10.468741647889285	-9.722459196127746
FID 2539	IID 7539	-9.714701092913536	-6.971764667092751
FID 2540	IID 7540	21.402532911105904	17.35614455553598
FID 2541	IID 7541	13.449490964422115	8.923460363180794
FID 2542	IID 7542	1.9474126758260226	-1.3930199673117538
FID 2543	IID 7543	-1.2221072534011006	2.810798628748495
FID 2544	IID 7544	2.1815004497786923	-1.6903013787325039
FID 2545	IID 7545	14.52739542583361	10.82671724956645
FID 2546	IID 7546	-20.30042984344258	-12.811771467168505
FID 2547	IID 7547	5.617515115036435	-0.9722258053288602
FID 2548	IID 7548	3.0293380940158694	-1.521681674002651
FID 2549	IID 7549	0.6636459025130945	0.8824414783391044
FID 2550	IID 7550	-5.4924708235180955	-1.4460651456220424
FID 2551	IID 7551	-4.547680869015235	-2.5766834639799923
FID 2552	IID 7552	2.5956772809533417	1.2357580723781716
FID 2553	IID 7553	-14.628171883702954	-10.76815888306124
FID 2554	IID 7554	6.165837204976899	-2.81421852803856
FID 2555	IID 7555	5.866918105128154	9.2042341231534
FID 2556	IID 7556	-9.669378035662623	-11.176196215215668
FID 2557	IID 7557	8.438095286314137	10.39957012390638
FID 2558	IID 7558	-18.716676438743182	-12.872674133095865
FID 2559	IID 7559	6.145317214730288	6.1256382448885445
FID 2560	IID 7560	12.856864765856301	1.8970759871471063
FID 2561	IID 7561	2.5813845342381594	-2.578378786990609
FID 2562	IID 7562	-12.184369035646032	-6.224966277344775
FID 2563	IID 7563	-4.186927023279312	-6.615144920725041
FID 2564	IID 7564	8.707610156176788	1.3145170484852091
FID 2565	IID 7565	-5.466830358895933	1.2517676610750321
FID 2566	IID 7566	4.389436430506488	-3.5136973017320794
FID 2567	IID 7567	-0.08496970256707015	1.5120855425288446
FID 2568	IID 7568	-6.693909905535758	-8.436196334263776
FID 2569	IID 7569	-1.5213405572377647	-5.435637580613063
FID 2570	IID 7570	-6.0082296328886455	-4.456596449023619
FID 2571	IID 7571	3.2028162790206895	4.842560796342921
FID 2572	IID 7572	-13.386265391029488	-4.065462839580256
FID 2573	IID 7573	0.9473848666398821	8.391448470648143
FID 2574	IID 7574	16.293353581447455	6.446384704105656
FID 2575	IID 7575	3.3992096658131445	0.851262683756409
FID 2576	IID 7576	-3.2400344650629207	-3.291146742702203
FID 2577	IID 7577	32.7552663736863	24.15332684601561
FID 2578	IID 7578	5.978105213126085	-2.8609574622299703
FID 2579	IID 7579	2.3446155916946854	3.2256793570651876
FID 2580	IID 7580	-2.069521593321043	-3.1313016223079533
FID 2581	IID 7581	13.26408275620654	11.39162298995646
FID 2582	IID 7582	-2.034327169337976	-5.778221537609521
FID 2583	IID 7583	13.229668932455152	14.173425729344553
FID 2584	IID 7584	-23.974548376953052	-15.378523663783216
FID 2585	IID 7585	8.006438813463468	4.866839106536377
FID 2586	IID 7586	-6.175486775707145	-8.563894033572131
FID 2587	IID 7587	6.643900706595192	6.598051384028242
FID 2588	IID 7588	-0.8271145221270542	-2.370131183534296
FID 2589	IID 7589	-11.82944153069698	-19.03055601177269
FID 2590	IID 7590	5.837795676568643	-1.9875401357361073
FID 2591	IID 7591	-11.028969906950032	-8.306611421265854
FID 2592	IID 7592	-4.486459377675255	-1.5791321911971683
FID 2593	IID 7593	0.5154938716106505	1.3392799539019986
FID 2594	IID 7594	4.832517673406006	-2.7122609774722832
FID 2595	IID 7595	8.715626748897542	7.617693220444973
FID 2596	IID 7596	-5.86361808324553	-14.58448051675627
FID 2597	IID 7597	-0.8780529352278721	6.298737199598747
FID 2598	IID 7598	0.033537009968239384	-0.013092584809451857
FID 2599	IID 7599	-11.710905378565478	-13.117451921796636
FID 2600	IID 7600	13.667029995027484	9.710787111758457
FID 2601	IID 7601	-0.9730681652464344	-0.9928330111949026
FID 2602	IID 7602	0.7462885539829981	7.963851946567624
FID 2603	IID 7603	-6.878504525304189	0.12836360111167133
FID 2604	IID 7604	-12.464191886739709	-10.483008436003828
FID 2605	IID 7605	8.93967232886526	8.174603216560678
FID 2606	IID 7606	-8.26786528122278	-2.775708486618961
FID 2607	IID 7607	16.58325119222908	11.466582425083178
FID 2608	IID 7608	-1.2680484405371981	-3.3911801319490644
FID 2609	IID 7609	3.894064371502077	3.076813026336448
FID 2610	IID 7610	-14.215835390193163	-16.659912267848238
FID 2611	IID 7611	5.276677495086719	3.394098343673323
FID 2612	IID 7612	-5.787828466873869	-7.73720463316821
FID 2613	IID 7613	-12.683837974677852	-5.660926578083175
FID 2614	IID 7614	1.9029437972305512	5.43312087746432
FID 2615	IID 7615	-0.7284342792927	0.8804108861971005
FID 2616	IID 7616	0.9482567970108406	-3.7738349317588566
FID 2617	IID 7617	8.62225454978281	13.599226197440583
FID 2618	IID 7618	-9.260473534515349	-9.155639893363933
FID 2619	IID 7619	-14.05105196067175	-13.602298594362189
FID 2620	IID 7620	-4.856348446407604	-5.1967670604859935
FID 2621	IID 7621	3.9488250591966105	1.6972530355601547
FID 2622	IID 7622	-6.175227869152703	-10.984592354486441
FID 2623	IID 7623	-3.9515810482647264	-6.228589417865719
FID 2624	IID 7624	-0.918456232398968	3.160102887694293
FID 2625	IID 7625	0.8450872426648339	-1.1142966946808897
FID 2626	IID 7626	-5.491673013865848	-9.533155504461485
FID 2627	IID 7627	-9.80995158189692	-8.634252133515574
FID 2628	IID 7628	6.177027886592107	6.6635072017028065
FID 2629	IID 7629	-7.512673118159257	-2.2200186855011745
FID 2630	IID 7630	0.09076210853320443	-4.4355923976315825
FID 2631	IID 7631	1.1774936083643897	-1.4202004495788598
FID 2632	IID 7632	13.408376402588534	11.186405761323174
FID 2633	IID 7633	-2.3024328354533177	-0.8563725659781389
FID 2634	IID 7634	15.255997825887611	13.35496309985832
FID 2635	IID 7635	-15.8666515002197	-14.531738115322005
FID 2636	IID 7636	21.547059986731547	7.17439836397967
FID 2637	IID 7637	-7.640845555825609	-7.031768110551438
FID 2638	IID 7638	-1.5270406514749957	-5.381506889123897
FID 2639	IID 7639	9.448156210008735	8.620667497170107
FID 2640	IID 7640	1.1320819852099133	3.0165560378241043
FID 2641	IID 7641	3.0809503299365626	-0.1460538045265296
FID 2642	IID 7642	7.188381828940294	5.923077756373732
FID 2643	IID 7643	2.257854857592583	3.7451326544347374
FID 2644	IID 7644	18.406721965556805	13.97326993385673
FID 2645	IID 7645	3.7721640576381636	0.7583565509394714
FID 2646	IID 7646	-2.6368241981252316	2.0656893895647306
FID 2647	IID 7647	-12.493063222531507	-6.82229093715583
FID 2648	IID 7648	-3.3569940343372497	-5.649565168519534
FID 2649	IID 7649	-4.491839089143216	-1.1765695717245856
FID 2650	IID 7650	-13.842910349559007	-10.301870188745378
FID 2651	IID 7651	6.313711437081366	8.421417418763456
FID 2652	IID 7652	-1.2520905420526054	-3.6037665572804034
FID 2653	IID 7653	17.227793288509115	10.830489800514979
FID 2654	IID 7654	-1.2716438173072713	-0.10064652389735196
FID 2655	IID 7655	7.103243143113364	0.4188603039056886
FID 2656	IID 7656	4.117899828438555	5.350495825167675
FID 2657	IID 7657	-3.3033828264891887	-1.0765001901973215
FID 2658	IID 7658	-1.2967641269417907	-7.019591891462712
FID 2659	IID 7659	-1.8324773713384612	3.751102451093317
FID 2660	IID 7660	10.860467583854348	8.374503398241577
FID 2661	IID 7661	-6.035366091456097	-5.761431314901966
FID 2662	IID 7662	23.47550011012894	10.352651513131274
FID 2663	IID 7663	17.50324173971203	13.600187629182077
FID 2664	IID 7664	-22.10000228545573	-12.173837429999017
FID 2665	IID 7665	6.550255063797204	5.978860695030035
FID 2666	IID 7666	-12.779022836237163	-5.828733196602302
FID 2667	IID 7667	-7.671228240859805	-7.80673091559898
FID 2668	IID 7668	-0.11952330741836414	-4.928772947821227
FID 2669	IID 7669	-9.105409777770767	-3.536874124313959
FID 2670	IID 7670	-5.503404861863539	-2.358399402662937
FID 2671	IID 7671	-10.714799005793354	-6.885423344023172
FID 2672	IID 7672	20.511584118934902	15.446647720762588
FID 2673	IID 7673	-6.929077235770542	-6.514252364397401
FID 2674	IID 7674	5.848245207297058	2.0660893949796293
FID 2675	IID 7675	-15.659049795225716	-10.054483784535865
FID 2676	IID 7676	2.122337648630645	4.118363955017515
FID 2677	IID 7677	10.744187918307897	9.98024534063618
FID 2678	IID 7678	12.271462003850523	13.194860879905491
FID 2679	IID 7679	-4.287214294080575	-1.496354138309961
FID 2680	IID 7680	3.228228963133002	-3.7259442435806616
FID 2681	IID 7681	16.052427870090423	5.040765960628909
FID 2682	IID 7682	10.882912894737588	9.719664783050849
FID 2683	IID 7683	8.951455916294545	0.8591554099053058
FID 2684	IID 7684	4.923071080592038	7.047825758244374
FID 2685	IID 7685	6.480572923476363	3.3682974887534183
FID 2686	IID 7686	-6.131506571184493	-1.9068481492900062
FID 2687	IID 7687	-8.328106622105642	-1.0581497234632704
FID 2688	IID 7688	-5.611819459492592	-2.980258108691751
FID 2689	IID 7689	13.939306221318901	12.803547744450174
FID 2690	IID 7690	-6.59011124905054	-7.2332166360367545
FID 2691	IID 7691	-2.3564316268864083	2.1041128234138395
FID 2692	IID 7692	13.9347908459612	9.769774506424381
FID 2693	IID 7693	-8.535299460894725	-4.434118603600849
FID 2694	IID 7694	-19.438711862219208	-12.856988985429751
FID 2695	IID 7695	0.10523791856871367	0.04943378273083332
FID 2696	IID 7696	-0.1543381582548875	-1.0708001510608205
FID 2697	IID 7697	1.3934511096575193	-1.4639790071707144
FID 2698	IID 7698	-5.758865566954008	-8.616054771125146
FID 2699	IID 7699	18.126941779486895	16.10785948960105
FID 2700	IID 7700	3.8449876676575703	1.5403913978484916
FID 2701	IID 7701	-7.9229842109453426	-3.6380489907642506
FID 2702	IID 7702	0.10930973422543877	-1.5223445048928068
FID 2703	IID 7703	8.070193939201763	-1.8064405790450202
FID 2704	IID 7704	-3.48865034986279	-12.971924734409821
FID 2705	IID 7705	-0.07702641678031319	1.1998683844970834
FID 2706	IID 7706	11.150919314114175	6.823941078684598
FID 2707	IID 7707	7.4807839516243355	8.588981124423505
FID 2708	IID 7708	3.7372839254969548	-0.5011038913378472
FID 2709	IID 7709	-6.5943483916945755	-4.405190693246471
FID 2710	IID 7710	4.497296310149487	-2.5858701323024684
FID 2711	IID 7711	5.206921492197591	1.123544778297956
FID 2712	IID 7712	2.985434917980891	-6.10773183110533
FID 2713	IID 7713	-5.6579773883660165	-8.473809829955805
FID 2714	IID 7714	0.6749302004114831	-2.838840008329729
FID 2715	IID 7715	-15.514717386045739	-9.17252399319616
FID 2716	IID 7716	7.94091493496242	6.308615309089408
FID 2717	IID 7717	-0.897330874096633	1.971315528721643
FID 2718	IID 7718	2.264971987821609	-3.9800427323494416
FID 2719	IID 7719	11.914610275941616	7.011588502236778
FID 2720	IID 7720	-6.207849499468181	3.780110959778779
FID 2721	IID 7721	14.686063172272611	8.274673250992265
FID 2722	IID 7722	1.9137412068085347	-2.6200299710339876
FID 2723	IID 7723	-1.3164390093302945	0.7130387896083139
FID 2724	IID 7724	-13.690555921079266	-10.977275699093333
FID 2725	IID 7725	0.01189291906782497	-2.397093092763932
FID 2726	IID 7726	3.2152182207129583	6.646946969784845
FID 2727	IID 7727	-4.853684852029342	-7.778162500635531
FID 2728	IID 7728	-8.854467837538076	-7.425148078388959
FID 2729	IID 7729	2.2781892314550856	6.456150299294328
FID 2730	IID 7730	-17.318118479288763	-17.37146845987444
FID 2731	IID 7731	11.812928649872283	10.522791110755263
FID 2732	IID 7732	10.79006926896528	0.18976064655228164
FID 2733	IID 7733	7.407839200505768	2.8202498535162968
FID 2734	IID 7734	15.185149564513257	1.5498610364509209
FID 2735	IID 7735	-16.629682630316065	-11.28860998560051
FID 2736	IID 7736	-5.512476144621494	-6.919967315692524
FID 2737	IID 7737	-1.3546361458050304	0.9043667387049978
FID 2738	IID 7738	17.911658002914745	10.717220153592622
FID 2739	IID 7739	-7.058335692368924	-9.741933503260414
FID 2740	IID 7740	-9.881955861825613	-1.4962163475400803
FID 2741	IID 7741	-2.534921455471966	-3.8704842249973805
FID 2742	IID 7742	2.0084909570543457	10.975768621487221
FID 2743	IID 7743	-20.09721173291065	-19.34377432700795
FID 2744	IID 7744	14.338416885352373	11.56575740708218
FID 2745	IID 7745	4.22415659072404	-0.4073479729664051
FID 2746	IID 7746	-19.23006106687861	-4.286178746916051
FID 2747	IID 7747	4.214294534531199	-1.3995439094599573
FID 2748	IID 7748	-9.158455896949418	-8.527405046659215
FID 2749	IID 7749	-2.9425261395899343	5.320725955588391
FID 2750	IID 7750	2.7967228280848277	-2.974760411566339
FID 2751	IID 7751	-8.78667225049745	-2.2615292262248614
FID 2752	IID 7752	-15.66625654214381	-6.942361728192728
FID 2753	IID 7753	11.20718644786234	7.385058894202589
FID 2754	IID 7754	-7.362811864828151	-7.108707325876173
FID 2755	IID 7755	4.996769344550824	-3.2967836432549804
FID 2756	IID 7756	3.29349637122151	-1.8259907582250094
FID 2757	IID 7757	-6.583150936460866	-5.098412190565041
FID 2758	IID 7758	-2.7392729913906013	-7.3986316385362585
FID 2759	IID 7759	10.174702797127887	6.229681789117185
FID 2760	IID 7760	1.4885483183489825	-1.7198769339524627
FID 2761	IID 7761	-3.150391429998396	-1.6192550684277602
FID 2762	IID 7762	9.802645869452629	1.5537561683308607
FID 2763	IID 7763	9.806863941814642	11.870286825349083
FID 2764	IID 7764	15.37780569252547	12.662572836447358
FID 2765	IID 7765	9.520820879876702	6.1163397281624565
FID 2766	IID 7766	-13.205572466031743	-5.589122484131147
FID 2767	IID 7767	-12.940780424500407	-3.3317263077137405
FID 2768	IID 7768	-2.599007332606925	-0.6108463796918456
FID 2769	IID 7769	-3.8826837299044588	-1.5318024398722705
FID 2770	IID 7770	8.757063528310105	8.704699785779445
FID 2771	IID 7771	-6.85890319476308	0.5036096553521916
FID 2772	IID 7772	4.327390686533361	-0.23845692505486427
FID 2773	IID 7773	12.215410079770962	6.6399637690749715
FID 2774	IID 7774	-4.706841331513527	-5.133827273503308
FID 2775	IID 7775	-8.053763136698072	-6.950841253710144
FID 2776	IID 7776	-7.694976530479131	-8.803673931687594
FID 2777	IID 7777	2.046321261178475	11.380490459555967
FID 2778	IID 7778	-0.20590510886525848	1.8623145035905369
FID 2779	IID 7779	-5.242150673060384	-1.1719542779734216
FID 2780	IID 7780	9.48132557635279	3.8552703675171696
FID 2781	IID 7781	-5.716921180155923	-3.538765374207632
FID 2782	IID 7782	7.9283668466508646	3.2714479301307575
FID 2783	IID 7783	-1.4852350015099685	-2.341068832992936
FID 2784	IID 7784	-6.636739747286935	-7.718611607145512
FID 2785	IID 7785	0.7737004626836159	1.8117986192700095
FID 2786	IID 7786	-12.506549344202206	-14.848934338563225
FID 2787	IID 7787	-6.175846069446006	-4.38745105985411
FID 2788	IID 7788	2.087279821102389	4.887145386665008
FID 2789	IID 7789	-24.122087435295136	-19.834948089235937
FID 2790	IID 7790	3.358114284948714	-0.044871821387050925
FID 2791	IID 7791	0.47650370286643906	0.694371314428694
FID 2792	IID 7792	-12.786078390236392	-5.9142124799675395
FID 2793	IID 7793	-2.4820975993732954	-5.315890020045682
FID 2794	IID 7794	7.722487268231193	5.322937431950289
FID 2795	IID 7795	14.489234839150235	7.511189994413794
FID 2796	IID 7796	0.15553969610260499	-1.2865079668025707
FID 2797	IID 7797	4.812816416065827	1.458868802964368
FID 2798	IID 7798	-2.7692178158214054	-0.9112034421289616
FID 2799	IID 7799	-0.09071721415446943	-3.874258404154102
FID 2800	IID 7800	3.6157875515890576	6.6276140536829455
FID 2801	IID 7801	6.907576490284038	1.201793262498041
FID 2802	IID 7802	-7.21094348405542	-2.6537704676806992
FID 2803	IID 7803	11.98895582769433	9.60353094048274
FID 2804	IID 7804	-7.828228838537926	1.7950348652121617
FID 2805	IID 7805	23.66048113762422	14.250314276846407
FID 2806	IID 7806	11.468762536430692	10.976622175483598
FID 2807	IID 7807	-17.489368450324836	-6.395219227831062
FID 2808	IID 7808	-10.701336918462232	-3.04716401735042
FID 2809	IID 7809	-6.177308234309595	-1.8896775246878001
FID 2810	IID 7810	2.57179180330601	1.333557515867885
FID 2811	IID 7811	0.3440380426285805	-8.551437641702712
FID 2812	IID 7812	-1.4085409206564883	-8.576430478117933
FID 2813	IID 7813	-0.2421211865524704	-3.607272366939223
FID 2814	IID 7814	0.16655377565984664	3.3676312754186477
FID 2815	IID 7815	-6.205748022251482	-4.513590667232586
FID 2816	IID 7816	1.9864669687793612	7.205259281151404
FID 2817	IID 7817	-7.407322852738087	-8.601014333247749
FID 2818	IID 7818	-18.789953260109257	-5.730866028799236
FID 2819	IID 7819	-2.537304693038447	-2.634516000121123
FID 2820	IID 7820	11.803260886867376	6.722018727451767
FID 2821	IID 7821	-8.594171361301562	-7.499443247313927
FID 2822	IID 7822	3.436702012548352	5.224538376437895
FID 2823	IID 7823	8.022287640500888	10.19306349065198
FID 2824	IID 7824	7.136864644431759	7.002889112552607
FID 2825	IID 7825	-5.983004231016154	-8.765993484119903
FID 2826	IID 7826	5.8658071442623	6.499033160723306
FID 2827	IID 7827	-13.757723447849138	-7.683751141285214
FID 2828	IID 7828	-15.344104414163562	-12.213385642724779
FID 2829	IID 7829	-7.231884957597697	-4.899681708777254
FID 2830	IID 7830	-1.2734343549570442	-8.05664439383597
FID 2831	IID 7831	-3.8702987246926273	-7.310515163555777
FID 2832	IID 7832	0.7078521230841864	-0.4985575076196094
FID 2833	IID 7833	0.9808080273670163	3.5498661567904275
FID 2834	IID 7834	3.0087037645771852	2.740797779729157
FID 2835	IID 7835	8.182785526053742	6.671169473339631
FID 2836	IID 7836	9.682022894385295	0.3186585733071552
FID 2837	IID 7837	-0.49499230638959535	-3.31573350792672
FID 2838	IID 7838	3.502715042555706	6.949173875341783
FID 2839	IID 7839	-7.5920689275162125	-6.578924185110236
FID 2840	IID 7840	1.9018412205656914	1.8707432553436152
FID 2841	IID 7841	13.252262868927492	13.16174809197163
FID 2842	IID 7842	5.116985576303992	-3.180754746213071
FID 2843	IID 7843	-3.698169265881352	0.5453587144454106
FID 2844	IID 7844	6.4903041078503785	-1.0320267785405868
FID 2845	IID 7845	-2.275684662652263	-4.4304256956837555
FID 2846	IID 7846	3.2709163803352315	-0.5916966622523174
FID 2847	IID 7847	2.142582121666238	3.5432097200408452
FID 2848	IID 7848	-3.0805201091575647	0.3958320260659296
FID 2849	IID 7849	8.985908257801817	7.209799695802372
FID 2850	IID 7850	6.298416113884527	3.260408662990507
FID 2851	IID 7851	37.41352511704968	23.015118528633714
FID 2852	IID 7852	3.8916157870556063	0.29418981353163
FID 2853	IID 7853	0.5458153985192222	-3.070483061226237
FID 2854	IID 7854	-9.566180683034458	-10.232950179783936
FID 2855	IID 7855	0.7325476974060399	2.01853668266431
FID 2856	IID 7856	18.983952157441905	17.911811014293406
FID 2857	IID 7857	9.344727531425242	5.37279372292927
FID 2858	IID 7858	-13.084966548921345	-6.290464668198203
FID 2859	IID 7859	5.856309858591555	0.11808471100635609
FID 2860	IID 7860	4.124701323140117	8.065597159647613
FID 2861	IID 7861	1.8299713370897328	-3.487789359569854
FID 2862	IID 7862	-9.950237913203658	-8.82235905926789
FID 2863	IID 7863	4.3995033407888435	1.009221975265576
FID 2864	IID 7864	13.636434326484528	7.761978394002714
FID 2865	IID 7865	11.669540663561152	6.833436146240523
FID 2866	IID 7866	-4.891311065251399	1.5090000204094052
FID 2867	IID 7867	-8.45066407216929	5.207243535823124
FID 2868	IID 7868	14.411627972123831	11.997898684365053
FID 2869	IID 7869	9.436037048714976	5.105340860839185
FID 2870	IID 7870	-6.872086753942009	-2.857296470447695
FID 2871	IID 7871	15.535625195895484	2.283861060884302
FID 2872	IID 7872	-7.6801864796757116	-3.2571447416796495
FID 2873	IID 7873	9.793814993550432	4.640576970515928
FID 2874	IID 7874	-13.59680832538623	-8.748820661351425
FID 2875	IID 7875	0.2318921045456519	-6.925343167843966
FID 2876	IID 7876	0.2074796871673379	0.17013368028578002
FID 2877	IID 7877	15.742784539444003	8.20139825370297
FID 2878	IID 7878	-5.834372797464056	-4.301178068289345
FID 2879	IID 7879	11.524076909517664	8.918486587454264
FID 2880	IID 7880	-4.287209386402107	0.13761175709123474
FID 2881	IID 7881	7.031955403684817	3.8581497852840068
FID 2882	IID 7882	23.082922216847216	14.839734900281126
